query_index,caption,rank_of_positive,image_index,image_path,score,is_positive
0,A tiny bathroom with only a toilet and a shelf.,112,284,http://images.cocodataset.org/val2014/COCO_val2014_000000504977.jpg,-0.23044030368328094,0
0,A tiny bathroom with only a toilet and a shelf.,112,120,http://images.cocodataset.org/val2014/COCO_val2014_000000104837.jpg,-0.2304796725511551,0
0,A tiny bathroom with only a toilet and a shelf.,112,481,http://images.cocodataset.org/val2014/COCO_val2014_000000492132.jpg,-0.23059657216072083,0
0,A tiny bathroom with only a toilet and a shelf.,112,181,http://images.cocodataset.org/val2014/COCO_val2014_000000386707.jpg,-0.2306199073791504,0
0,A tiny bathroom with only a toilet and a shelf.,112,280,http://images.cocodataset.org/val2014/COCO_val2014_000000463132.jpg,-0.23062428832054138,0
0,A tiny bathroom with only a toilet and a shelf.,112,452,http://images.cocodataset.org/val2014/COCO_val2014_000000389168.jpg,-0.23064836859703064,0
0,A tiny bathroom with only a toilet and a shelf.,112,209,http://images.cocodataset.org/val2014/COCO_val2014_000000144062.jpg,-0.23065610229969025,0
0,A tiny bathroom with only a toilet and a shelf.,112,205,http://images.cocodataset.org/val2014/COCO_val2014_000000360510.jpg,-0.2306569665670395,0
0,A tiny bathroom with only a toilet and a shelf.,112,402,http://images.cocodataset.org/val2014/COCO_val2014_000000282145.jpg,-0.2306610643863678,0
0,A tiny bathroom with only a toilet and a shelf.,112,431,http://images.cocodataset.org/val2014/COCO_val2014_000000434511.jpg,-0.2306780070066452,0
0,A tiny bathroom with only a toilet and a shelf.,112,273,http://images.cocodataset.org/val2014/COCO_val2014_000000052996.jpg,-0.2306787073612213,0
0,A tiny bathroom with only a toilet and a shelf.,112,444,http://images.cocodataset.org/val2014/COCO_val2014_000000471043.jpg,-0.2307020127773285,0
0,A tiny bathroom with only a toilet and a shelf.,112,90,http://images.cocodataset.org/val2014/COCO_val2014_000000099425.jpg,-0.23070654273033142,0
0,A tiny bathroom with only a toilet and a shelf.,112,477,http://images.cocodataset.org/val2014/COCO_val2014_000000556012.jpg,-0.230718195438385,0
0,A tiny bathroom with only a toilet and a shelf.,112,191,http://images.cocodataset.org/val2014/COCO_val2014_000000056373.jpg,-0.23072969913482666,0
0,A tiny bathroom with only a toilet and a shelf.,112,295,http://images.cocodataset.org/val2014/COCO_val2014_000000562160.jpg,-0.23073364794254303,0
0,A tiny bathroom with only a toilet and a shelf.,112,274,http://images.cocodataset.org/val2014/COCO_val2014_000000123289.jpg,-0.23080016672611237,0
0,A tiny bathroom with only a toilet and a shelf.,112,297,http://images.cocodataset.org/val2014/COCO_val2014_000000258523.jpg,-0.23080483078956604,0
0,A tiny bathroom with only a toilet and a shelf.,112,194,http://images.cocodataset.org/val2014/COCO_val2014_000000172886.jpg,-0.23081587255001068,0
0,A tiny bathroom with only a toilet and a shelf.,112,283,http://images.cocodataset.org/val2014/COCO_val2014_000000106901.jpg,-0.23082086443901062,0
0,A tiny bathroom with only a toilet and a shelf.,112,446,http://images.cocodataset.org/val2014/COCO_val2014_000000210522.jpg,-0.230839341878891,0
0,A tiny bathroom with only a toilet and a shelf.,112,461,http://images.cocodataset.org/val2014/COCO_val2014_000000229659.jpg,-0.23088949918746948,0
0,A tiny bathroom with only a toilet and a shelf.,112,38,http://images.cocodataset.org/val2014/COCO_val2014_000000190829.jpg,-0.2309083342552185,0
0,A tiny bathroom with only a toilet and a shelf.,112,174,http://images.cocodataset.org/val2014/COCO_val2014_000000574672.jpg,-0.23096169531345367,0
0,A tiny bathroom with only a toilet and a shelf.,112,61,http://images.cocodataset.org/val2014/COCO_val2014_000000044361.jpg,-0.23102052509784698,0
0,A tiny bathroom with only a toilet and a shelf.,112,429,http://images.cocodataset.org/val2014/COCO_val2014_000000161720.jpg,-0.2310454398393631,0
0,A tiny bathroom with only a toilet and a shelf.,112,499,http://images.cocodataset.org/val2014/COCO_val2014_000000442428.jpg,-0.23107238113880157,0
0,A tiny bathroom with only a toilet and a shelf.,112,226,http://images.cocodataset.org/val2014/COCO_val2014_000000174313.jpg,-0.2310916632413864,0
0,A tiny bathroom with only a toilet and a shelf.,112,437,http://images.cocodataset.org/val2014/COCO_val2014_000000275441.jpg,-0.23111307621002197,0
0,A tiny bathroom with only a toilet and a shelf.,112,314,http://images.cocodataset.org/val2014/COCO_val2014_000000245383.jpg,-0.23111848533153534,0
0,A tiny bathroom with only a toilet and a shelf.,112,286,http://images.cocodataset.org/val2014/COCO_val2014_000000103667.jpg,-0.23116126656532288,0
0,A tiny bathroom with only a toilet and a shelf.,112,112,http://images.cocodataset.org/val2014/COCO_val2014_000000526186.jpg,-0.2311648726463318,0
0,A tiny bathroom with only a toilet and a shelf.,112,248,http://images.cocodataset.org/val2014/COCO_val2014_000000274494.jpg,-0.23117107152938843,0
1,A parade of motorcycles is going through a group of tall trees.,103,405,http://images.cocodataset.org/val2014/COCO_val2014_000000235595.jpg,-0.1773117482662201,0
1,A parade of motorcycles is going through a group of tall trees.,103,82,http://images.cocodataset.org/val2014/COCO_val2014_000000304447.jpg,-0.1882665604352951,0
1,A parade of motorcycles is going through a group of tall trees.,103,477,http://images.cocodataset.org/val2014/COCO_val2014_000000556012.jpg,-0.18970583379268646,0
1,A parade of motorcycles is going through a group of tall trees.,103,269,http://images.cocodataset.org/val2014/COCO_val2014_000000412531.jpg,-0.1929321438074112,0
1,A parade of motorcycles is going through a group of tall trees.,103,173,http://images.cocodataset.org/val2014/COCO_val2014_000000465692.jpg,-0.19295907020568848,0
1,A parade of motorcycles is going through a group of tall trees.,103,376,http://images.cocodataset.org/val2014/COCO_val2014_000000104393.jpg,-0.1935737580060959,0
1,A parade of motorcycles is going through a group of tall trees.,103,354,http://images.cocodataset.org/val2014/COCO_val2014_000000459934.jpg,-0.19397832453250885,0
1,A parade of motorcycles is going through a group of tall trees.,103,239,http://images.cocodataset.org/val2014/COCO_val2014_000000173302.jpg,-0.19407883286476135,0
1,A parade of motorcycles is going through a group of tall trees.,103,299,http://images.cocodataset.org/val2014/COCO_val2014_000000296969.jpg,-0.19439294934272766,0
1,A parade of motorcycles is going through a group of tall trees.,103,305,http://images.cocodataset.org/val2014/COCO_val2014_000000301453.jpg,-0.19445542991161346,0
1,A parade of motorcycles is going through a group of tall trees.,103,158,http://images.cocodataset.org/val2014/COCO_val2014_000000510734.jpg,-0.19448229670524597,0
1,A parade of motorcycles is going through a group of tall trees.,103,466,http://images.cocodataset.org/val2014/COCO_val2014_000000002139.jpg,-0.1945117563009262,0
1,A parade of motorcycles is going through a group of tall trees.,103,428,http://images.cocodataset.org/val2014/COCO_val2014_000000315491.jpg,-0.19451338052749634,0
1,A parade of motorcycles is going through a group of tall trees.,103,438,http://images.cocodataset.org/val2014/COCO_val2014_000000004678.jpg,-0.19460847973823547,0
1,A parade of motorcycles is going through a group of tall trees.,103,14,http://images.cocodataset.org/val2014/COCO_val2014_000000468508.jpg,-0.1947418451309204,0
1,A parade of motorcycles is going through a group of tall trees.,103,226,http://images.cocodataset.org/val2014/COCO_val2014_000000174313.jpg,-0.1947612762451172,0
1,A parade of motorcycles is going through a group of tall trees.,103,353,http://images.cocodataset.org/val2014/COCO_val2014_000000219916.jpg,-0.1949387490749359,0
1,A parade of motorcycles is going through a group of tall trees.,103,300,http://images.cocodataset.org/val2014/COCO_val2014_000000404444.jpg,-0.1950114667415619,0
1,A parade of motorcycles is going through a group of tall trees.,103,22,http://images.cocodataset.org/val2014/COCO_val2014_000000549386.jpg,-0.19510318338871002,0
1,A parade of motorcycles is going through a group of tall trees.,103,73,http://images.cocodataset.org/val2014/COCO_val2014_000000018975.jpg,-0.19516243040561676,0
1,A parade of motorcycles is going through a group of tall trees.,103,87,http://images.cocodataset.org/val2014/COCO_val2014_000000150538.jpg,-0.19528575241565704,0
1,A parade of motorcycles is going through a group of tall trees.,103,2,http://images.cocodataset.org/val2014/COCO_val2014_000000133680.jpg,-0.19539016485214233,0
1,A parade of motorcycles is going through a group of tall trees.,103,65,http://images.cocodataset.org/val2014/COCO_val2014_000000559303.jpg,-0.19554077088832855,0
1,A parade of motorcycles is going through a group of tall trees.,103,227,http://images.cocodataset.org/val2014/COCO_val2014_000000352744.jpg,-0.19554805755615234,0
1,A parade of motorcycles is going through a group of tall trees.,103,402,http://images.cocodataset.org/val2014/COCO_val2014_000000282145.jpg,-0.19566911458969116,0
1,A parade of motorcycles is going through a group of tall trees.,103,259,http://images.cocodataset.org/val2014/COCO_val2014_000000267972.jpg,-0.19584417343139648,0
1,A parade of motorcycles is going through a group of tall trees.,103,115,http://images.cocodataset.org/val2014/COCO_val2014_000000341659.jpg,-0.19587896764278412,0
1,A parade of motorcycles is going through a group of tall trees.,103,12,http://images.cocodataset.org/val2014/COCO_val2014_000000457834.jpg,-0.1959494799375534,0
1,A parade of motorcycles is going through a group of tall trees.,103,315,http://images.cocodataset.org/val2014/COCO_val2014_000000572399.jpg,-0.19612973928451538,0
1,A parade of motorcycles is going through a group of tall trees.,103,381,http://images.cocodataset.org/val2014/COCO_val2014_000000096001.jpg,-0.1962134689092636,0
1,A parade of motorcycles is going through a group of tall trees.,103,245,http://images.cocodataset.org/val2014/COCO_val2014_000000389812.jpg,-0.1963924914598465,0
1,A parade of motorcycles is going through a group of tall trees.,103,99,http://images.cocodataset.org/val2014/COCO_val2014_000000064723.jpg,-0.19642731547355652,0
1,A parade of motorcycles is going through a group of tall trees.,103,197,http://images.cocodataset.org/val2014/COCO_val2014_000000182715.jpg,-0.19643300771713257,0
1,A parade of motorcycles is going through a group of tall trees.,103,36,http://images.cocodataset.org/val2014/COCO_val2014_000000497099.jpg,-0.19645603001117706,0
1,A parade of motorcycles is going through a group of tall trees.,103,281,http://images.cocodataset.org/val2014/COCO_val2014_000000029833.jpg,-0.19646142423152924,0
1,A parade of motorcycles is going through a group of tall trees.,103,228,http://images.cocodataset.org/val2014/COCO_val2014_000000343934.jpg,-0.19647005200386047,0
1,A parade of motorcycles is going through a group of tall trees.,103,450,http://images.cocodataset.org/val2014/COCO_val2014_000000549399.jpg,-0.19647818803787231,0
1,A parade of motorcycles is going through a group of tall trees.,103,284,http://images.cocodataset.org/val2014/COCO_val2014_000000504977.jpg,-0.19649922847747803,0
1,A parade of motorcycles is going through a group of tall trees.,103,464,http://images.cocodataset.org/val2014/COCO_val2014_000000356623.jpg,-0.19650781154632568,0
1,A parade of motorcycles is going through a group of tall trees.,103,74,http://images.cocodataset.org/val2014/COCO_val2014_000000026204.jpg,-0.1965130716562271,0
1,A parade of motorcycles is going through a group of tall trees.,103,60,http://images.cocodataset.org/val2014/COCO_val2014_000000293228.jpg,-0.19656360149383545,0
1,A parade of motorcycles is going through a group of tall trees.,103,176,http://images.cocodataset.org/val2014/COCO_val2014_000000233553.jpg,-0.19657224416732788,0
1,A parade of motorcycles is going through a group of tall trees.,103,417,http://images.cocodataset.org/val2014/COCO_val2014_000000241466.jpg,-0.19659802317619324,0
1,A parade of motorcycles is going through a group of tall trees.,103,204,http://images.cocodataset.org/val2014/COCO_val2014_000000480591.jpg,-0.19667422771453857,0
1,A parade of motorcycles is going through a group of tall trees.,103,24,http://images.cocodataset.org/val2014/COCO_val2014_000000499177.jpg,-0.19668754935264587,0
1,A parade of motorcycles is going through a group of tall trees.,103,359,http://images.cocodataset.org/val2014/COCO_val2014_000000250794.jpg,-0.19674386084079742,0
1,A parade of motorcycles is going through a group of tall trees.,103,412,http://images.cocodataset.org/val2014/COCO_val2014_000000258021.jpg,-0.19677364826202393,0
1,A parade of motorcycles is going through a group of tall trees.,103,479,http://images.cocodataset.org/val2014/COCO_val2014_000000058690.jpg,-0.19679847359657288,0
1,A parade of motorcycles is going through a group of tall trees.,103,7,http://images.cocodataset.org/val2014/COCO_val2014_000000455384.jpg,-0.1968754529953003,0
1,A parade of motorcycles is going through a group of tall trees.,103,314,http://images.cocodataset.org/val2014/COCO_val2014_000000245383.jpg,-0.19687938690185547,0
2,A man is sitting on a bench next to a bike.,52,82,http://images.cocodataset.org/val2014/COCO_val2014_000000304447.jpg,-0.249131441116333,0
2,A man is sitting on a bench next to a bike.,52,477,http://images.cocodataset.org/val2014/COCO_val2014_000000556012.jpg,-0.25127112865448,0
2,A man is sitting on a bench next to a bike.,52,305,http://images.cocodataset.org/val2014/COCO_val2014_000000301453.jpg,-0.25278860330581665,0
2,A man is sitting on a bench next to a bike.,52,405,http://images.cocodataset.org/val2014/COCO_val2014_000000235595.jpg,-0.2531188428401947,0
2,A man is sitting on a bench next to a bike.,52,253,http://images.cocodataset.org/val2014/COCO_val2014_000000002592.jpg,-0.25471583008766174,0
2,A man is sitting on a bench next to a bike.,52,447,http://images.cocodataset.org/val2014/COCO_val2014_000000176778.jpg,-0.25560855865478516,0
2,A man is sitting on a bench next to a bike.,52,106,http://images.cocodataset.org/val2014/COCO_val2014_000000319285.jpg,-0.2556610703468323,0
2,A man is sitting on a bench next to a bike.,52,436,http://images.cocodataset.org/val2014/COCO_val2014_000000520489.jpg,-0.2557496130466461,0
2,A man is sitting on a bench next to a bike.,52,226,http://images.cocodataset.org/val2014/COCO_val2014_000000174313.jpg,-0.25581443309783936,0
2,A man is sitting on a bench next to a bike.,52,390,http://images.cocodataset.org/val2014/COCO_val2014_000000451345.jpg,-0.2560957372188568,0
2,A man is sitting on a bench next to a bike.,52,299,http://images.cocodataset.org/val2014/COCO_val2014_000000296969.jpg,-0.25616005063056946,0
2,A man is sitting on a bench next to a bike.,52,45,http://images.cocodataset.org/val2014/COCO_val2014_000000558073.jpg,-0.2562928795814514,0
2,A man is sitting on a bench next to a bike.,52,421,http://images.cocodataset.org/val2014/COCO_val2014_000000295809.jpg,-0.25636428594589233,0
2,A man is sitting on a bench next to a bike.,52,433,http://images.cocodataset.org/val2014/COCO_val2014_000000319055.jpg,-0.2566794455051422,0
2,A man is sitting on a bench next to a bike.,52,95,http://images.cocodataset.org/val2014/COCO_val2014_000000438999.jpg,-0.25670164823532104,0
2,A man is sitting on a bench next to a bike.,52,189,http://images.cocodataset.org/val2014/COCO_val2014_000000313337.jpg,-0.2567107379436493,0
2,A man is sitting on a bench next to a bike.,52,351,http://images.cocodataset.org/val2014/COCO_val2014_000000322122.jpg,-0.25673770904541016,0
2,A man is sitting on a bench next to a bike.,52,236,http://images.cocodataset.org/val2014/COCO_val2014_000000279948.jpg,-0.25680503249168396,0
2,A man is sitting on a bench next to a bike.,52,315,http://images.cocodataset.org/val2014/COCO_val2014_000000572399.jpg,-0.25681963562965393,0
2,A man is sitting on a bench next to a bike.,52,411,http://images.cocodataset.org/val2014/COCO_val2014_000000283495.jpg,-0.25682565569877625,0
2,A man is sitting on a bench next to a bike.,52,394,http://images.cocodataset.org/val2014/COCO_val2014_000000370596.jpg,-0.25683486461639404,0
2,A man is sitting on a bench next to a bike.,52,53,http://images.cocodataset.org/val2014/COCO_val2014_000000221737.jpg,-0.25684550404548645,0
2,A man is sitting on a bench next to a bike.,52,227,http://images.cocodataset.org/val2014/COCO_val2014_000000352744.jpg,-0.25690409541130066,0
2,A man is sitting on a bench next to a bike.,52,137,http://images.cocodataset.org/val2014/COCO_val2014_000000484028.jpg,-0.25711899995803833,0
2,A man is sitting on a bench next to a bike.,52,469,http://images.cocodataset.org/val2014/COCO_val2014_000000341299.jpg,-0.2571243345737457,0
2,A man is sitting on a bench next to a bike.,52,244,http://images.cocodataset.org/val2014/COCO_val2014_000000158421.jpg,-0.25714272260665894,0
2,A man is sitting on a bench next to a bike.,52,327,http://images.cocodataset.org/val2014/COCO_val2014_000000137490.jpg,-0.25718799233436584,0
2,A man is sitting on a bench next to a bike.,52,461,http://images.cocodataset.org/val2014/COCO_val2014_000000229659.jpg,-0.25720152258872986,0
2,A man is sitting on a bench next to a bike.,52,404,http://images.cocodataset.org/val2014/COCO_val2014_000000548223.jpg,-0.25725558400154114,0
2,A man is sitting on a bench next to a bike.,52,252,http://images.cocodataset.org/val2014/COCO_val2014_000000419401.jpg,-0.2572842538356781,0
2,A man is sitting on a bench next to a bike.,52,486,http://images.cocodataset.org/val2014/COCO_val2014_000000581615.jpg,-0.2573346793651581,0
2,A man is sitting on a bench next to a bike.,52,318,http://images.cocodataset.org/val2014/COCO_val2014_000000580870.jpg,-0.2573370337486267,0
2,A man is sitting on a bench next to a bike.,52,325,http://images.cocodataset.org/val2014/COCO_val2014_000000388258.jpg,-0.2573675215244293,0
2,A man is sitting on a bench next to a bike.,52,105,http://images.cocodataset.org/val2014/COCO_val2014_000000205514.jpg,-0.2573728561401367,0
2,A man is sitting on a bench next to a bike.,52,11,http://images.cocodataset.org/val2014/COCO_val2014_000000175954.jpg,-0.2574140429496765,0
2,A man is sitting on a bench next to a bike.,52,26,http://images.cocodataset.org/val2014/COCO_val2014_000000187513.jpg,-0.25741609930992126,0
2,A man is sitting on a bench next to a bike.,52,183,http://images.cocodataset.org/val2014/COCO_val2014_000000180362.jpg,-0.2574673295021057,0
2,A man is sitting on a bench next to a bike.,52,156,http://images.cocodataset.org/val2014/COCO_val2014_000000205040.jpg,-0.25746971368789673,0
2,A man is sitting on a bench next to a bike.,52,228,http://images.cocodataset.org/val2014/COCO_val2014_000000343934.jpg,-0.25749000906944275,0
2,A man is sitting on a bench next to a bike.,52,210,http://images.cocodataset.org/val2014/COCO_val2014_000000120254.jpg,-0.2575274109840393,0
2,A man is sitting on a bench next to a bike.,52,479,http://images.cocodataset.org/val2014/COCO_val2014_000000058690.jpg,-0.2575424611568451,0
2,A man is sitting on a bench next to a bike.,52,14,http://images.cocodataset.org/val2014/COCO_val2014_000000468508.jpg,-0.2575708031654358,0
2,A man is sitting on a bench next to a bike.,52,308,http://images.cocodataset.org/val2014/COCO_val2014_000000038314.jpg,-0.25764772295951843,0
2,A man is sitting on a bench next to a bike.,52,366,http://images.cocodataset.org/val2014/COCO_val2014_000000000569.jpg,-0.257714182138443,0
2,A man is sitting on a bench next to a bike.,52,483,http://images.cocodataset.org/val2014/COCO_val2014_000000380427.jpg,-0.25772351026535034,0
2,A man is sitting on a bench next to a bike.,52,67,http://images.cocodataset.org/val2014/COCO_val2014_000000432397.jpg,-0.25773143768310547,0
2,A man is sitting on a bench next to a bike.,52,65,http://images.cocodataset.org/val2014/COCO_val2014_000000559303.jpg,-0.2577454745769501,0
2,A man is sitting on a bench next to a bike.,52,355,http://images.cocodataset.org/val2014/COCO_val2014_000000173340.jpg,-0.2577716112136841,0
2,A man is sitting on a bench next to a bike.,52,283,http://images.cocodataset.org/val2014/COCO_val2014_000000106901.jpg,-0.2578026354312897,0
2,A man is sitting on a bench next to a bike.,52,488,http://images.cocodataset.org/val2014/COCO_val2014_000000275929.jpg,-0.25782281160354614,0
3,A small child climbs atop a large motorcycle,133,405,http://images.cocodataset.org/val2014/COCO_val2014_000000235595.jpg,-0.31681832671165466,0
3,A small child climbs atop a large motorcycle,133,315,http://images.cocodataset.org/val2014/COCO_val2014_000000572399.jpg,-0.31923145055770874,0
3,A small child climbs atop a large motorcycle,133,305,http://images.cocodataset.org/val2014/COCO_val2014_000000301453.jpg,-0.3202897608280182,0
3,A small child climbs atop a large motorcycle,133,259,http://images.cocodataset.org/val2014/COCO_val2014_000000267972.jpg,-0.32032206654548645,0
3,A small child climbs atop a large motorcycle,133,65,http://images.cocodataset.org/val2014/COCO_val2014_000000559303.jpg,-0.32137927412986755,0
3,A small child climbs atop a large motorcycle,133,479,http://images.cocodataset.org/val2014/COCO_val2014_000000058690.jpg,-0.3213824927806854,0
3,A small child climbs atop a large motorcycle,133,253,http://images.cocodataset.org/val2014/COCO_val2014_000000002592.jpg,-0.32155054807662964,0
3,A small child climbs atop a large motorcycle,133,29,http://images.cocodataset.org/val2014/COCO_val2014_000000102735.jpg,-0.32188132405281067,0
3,A small child climbs atop a large motorcycle,133,438,http://images.cocodataset.org/val2014/COCO_val2014_000000004678.jpg,-0.32212790846824646,0
3,A small child climbs atop a large motorcycle,133,412,http://images.cocodataset.org/val2014/COCO_val2014_000000258021.jpg,-0.32213321328163147,0
3,A small child climbs atop a large motorcycle,133,477,http://images.cocodataset.org/val2014/COCO_val2014_000000556012.jpg,-0.32214421033859253,0
3,A small child climbs atop a large motorcycle,133,269,http://images.cocodataset.org/val2014/COCO_val2014_000000412531.jpg,-0.3221561908721924,0
3,A small child climbs atop a large motorcycle,133,43,http://images.cocodataset.org/val2014/COCO_val2014_000000103548.jpg,-0.3221958875656128,0
3,A small child climbs atop a large motorcycle,133,183,http://images.cocodataset.org/val2014/COCO_val2014_000000180362.jpg,-0.32225650548934937,0
3,A small child climbs atop a large motorcycle,133,228,http://images.cocodataset.org/val2014/COCO_val2014_000000343934.jpg,-0.322308748960495,0
3,A small child climbs atop a large motorcycle,133,353,http://images.cocodataset.org/val2014/COCO_val2014_000000219916.jpg,-0.3223627507686615,0
3,A small child climbs atop a large motorcycle,133,348,http://images.cocodataset.org/val2014/COCO_val2014_000000114401.jpg,-0.32245564460754395,0
3,A small child climbs atop a large motorcycle,133,28,http://images.cocodataset.org/val2014/COCO_val2014_000000372113.jpg,-0.32246753573417664,0
3,A small child climbs atop a large motorcycle,133,100,http://images.cocodataset.org/val2014/COCO_val2014_000000245013.jpg,-0.32248300313949585,0
3,A small child climbs atop a large motorcycle,133,11,http://images.cocodataset.org/val2014/COCO_val2014_000000175954.jpg,-0.32249563932418823,0
3,A small child climbs atop a large motorcycle,133,394,http://images.cocodataset.org/val2014/COCO_val2014_000000370596.jpg,-0.3225213885307312,0
3,A small child climbs atop a large motorcycle,133,22,http://images.cocodataset.org/val2014/COCO_val2014_000000549386.jpg,-0.32253509759902954,0
3,A small child climbs atop a large motorcycle,133,82,http://images.cocodataset.org/val2014/COCO_val2014_000000304447.jpg,-0.32257720828056335,0
3,A small child climbs atop a large motorcycle,133,302,http://images.cocodataset.org/val2014/COCO_val2014_000000578107.jpg,-0.3226129710674286,0
3,A small child climbs atop a large motorcycle,133,444,http://images.cocodataset.org/val2014/COCO_val2014_000000471043.jpg,-0.3226565420627594,0
3,A small child climbs atop a large motorcycle,133,55,http://images.cocodataset.org/val2014/COCO_val2014_000000559252.jpg,-0.3226955831050873,0
3,A small child climbs atop a large motorcycle,133,15,http://images.cocodataset.org/val2014/COCO_val2014_000000156324.jpg,-0.3227963447570801,0
3,A small child climbs atop a large motorcycle,133,115,http://images.cocodataset.org/val2014/COCO_val2014_000000341659.jpg,-0.3228605389595032,0
3,A small child climbs atop a large motorcycle,133,359,http://images.cocodataset.org/val2014/COCO_val2014_000000250794.jpg,-0.322918564081192,0
3,A small child climbs atop a large motorcycle,133,173,http://images.cocodataset.org/val2014/COCO_val2014_000000465692.jpg,-0.3230200707912445,0
3,A small child climbs atop a large motorcycle,133,356,http://images.cocodataset.org/val2014/COCO_val2014_000000336232.jpg,-0.32302045822143555,0
3,A small child climbs atop a large motorcycle,133,237,http://images.cocodataset.org/val2014/COCO_val2014_000000383322.jpg,-0.32304731011390686,0
3,A small child climbs atop a large motorcycle,133,316,http://images.cocodataset.org/val2014/COCO_val2014_000000185327.jpg,-0.3230985105037689,0
3,A small child climbs atop a large motorcycle,133,476,http://images.cocodataset.org/val2014/COCO_val2014_000000483108.jpg,-0.3231217861175537,0
3,A small child climbs atop a large motorcycle,133,277,http://images.cocodataset.org/val2014/COCO_val2014_000000326079.jpg,-0.3232523500919342,0
3,A small child climbs atop a large motorcycle,133,14,http://images.cocodataset.org/val2014/COCO_val2014_000000468508.jpg,-0.3232841193675995,0
3,A small child climbs atop a large motorcycle,133,145,http://images.cocodataset.org/val2014/COCO_val2014_000000345224.jpg,-0.32329419255256653,0
3,A small child climbs atop a large motorcycle,133,389,http://images.cocodataset.org/val2014/COCO_val2014_000000450711.jpg,-0.3233746886253357,0
3,A small child climbs atop a large motorcycle,133,314,http://images.cocodataset.org/val2014/COCO_val2014_000000245383.jpg,-0.32342126965522766,0
3,A small child climbs atop a large motorcycle,133,222,http://images.cocodataset.org/val2014/COCO_val2014_000000451559.jpg,-0.32347238063812256,0
3,A small child climbs atop a large motorcycle,133,346,http://images.cocodataset.org/val2014/COCO_val2014_000000507927.jpg,-0.32352426648139954,0
3,A small child climbs atop a large motorcycle,133,211,http://images.cocodataset.org/val2014/COCO_val2014_000000497674.jpg,-0.3236028552055359,0
3,A small child climbs atop a large motorcycle,133,481,http://images.cocodataset.org/val2014/COCO_val2014_000000492132.jpg,-0.3236706554889679,0
3,A small child climbs atop a large motorcycle,133,141,http://images.cocodataset.org/val2014/COCO_val2014_000000246701.jpg,-0.32379621267318726,0
3,A small child climbs atop a large motorcycle,133,102,http://images.cocodataset.org/val2014/COCO_val2014_000000282658.jpg,-0.32390186190605164,0
3,A small child climbs atop a large motorcycle,133,472,http://images.cocodataset.org/val2014/COCO_val2014_000000139969.jpg,-0.323986679315567,0
3,A small child climbs atop a large motorcycle,133,19,http://images.cocodataset.org/val2014/COCO_val2014_000000443351.jpg,-0.3240365982055664,0
3,A small child climbs atop a large motorcycle,133,436,http://images.cocodataset.org/val2014/COCO_val2014_000000520489.jpg,-0.32411375641822815,0
3,A small child climbs atop a large motorcycle,133,25,http://images.cocodataset.org/val2014/COCO_val2014_000000136783.jpg,-0.3242592513561249,0
3,A small child climbs atop a large motorcycle,133,431,http://images.cocodataset.org/val2014/COCO_val2014_000000434511.jpg,-0.3242735266685486,0
